user_id,LastPurchaseDate,PurchaseFrequency,TotalSpent
49898,2022-12-24 12:16:00.000000 UTC,2,139.4900017
49903,2023-11-20 02:01:00.000000 UTC,2,77.94000244
49908,2023-12-01 02:03:00.000000 UTC,2,231.9899998
49924,2022-07-29 15:42:00.000000 UTC,2,441.9699936
49941,2024-02-28 01:10:00.000000 UTC,2,214.9899998
49993,2023-10-22 04:21:00.000000 UTC,2,119.9699974
50007,2024-01-06 08:13:00.000000 UTC,2,49
50013,2024-03-02 09:13:00.000000 UTC,2,412.8899994
50027,2024-02-28 05:37:00.000000 UTC,2,75.44000244
50037,2021-04-03 16:50:00.000000 UTC,2,258.0800018
50051,2023-02-27 02:06:00.000000 UTC,2,169.8199997
50127,2024-02-13 08:30:00.000000 UTC,2,128.9899998
50172,2023-06-13 08:48:00.000000 UTC,2,78.96999931
50176,2024-02-22 17:17:00.000000 UTC,2,519.9799998
50208,2024-02-25 17:07:00.000000 UTC,2,233.8400002
50221,2022-07-25 04:20:00.000000 UTC,2,112.4899979
50223,2024-01-07 15:20:00.000000 UTC,2,118
50236,2023-10-09 03:11:00.000000 UTC,2,462.8600006
50238,2024-01-28 00:05:00.000000 UTC,2,84.94000244
50312,2023-09-16 00:39:00.000000 UTC,2,186.970005
50320,2023-06-19 08:50:00.000000 UTC,2,205.2700005
50368,2023-11-25 02:55:00.000000 UTC,2,749.4899998
50421,2024-01-05 18:36:00.000000 UTC,2,323.2000008
50428,2024-02-12 07:16:00.000000 UTC,2,183.4199982
50517,2024-01-20 02:56:00.000000 UTC,2,125
50527,2022-02-01 15:26:00.000000 UTC,2,43.46000099
50529,2023-05-06 04:40:00.000000 UTC,2,159.2399979
50554,2024-01-01 10:41:00.000000 UTC,2,159
50585,2024-02-03 00:42:00.000000 UTC,2,114.5
50625,2021-09-30 16:40:00.000000 UTC,2,100.4899998
50673,2022-01-22 08:41:00.000000 UTC,2,212.8499985
50676,2024-03-11 14:40:58.876326 UTC,2,151.8699989
50719,2024-03-05 02:16:00.000000 UTC,2,100.9500008
50771,2024-01-02 17:31:00.000000 UTC,2,193.9499969
50831,2022-09-11 08:06:00.000000 UTC,2,119.9899998
50848,2023-03-10 10:22:00.000000 UTC,2,69.99000168
50862,2023-02-01 03:38:00.000000 UTC,2,44.95000076
50881,2023-10-27 11:12:00.000000 UTC,2,57
50891,2024-02-16 12:03:00.000000 UTC,2,211.1899986
50980,2023-08-29 08:35:00.000000 UTC,2,86
51015,2024-01-12 10:33:00.000000 UTC,2,434.9500122
51054,2024-02-08 06:39:00.000000 UTC,2,107.9800014
51070,2022-10-13 07:20:00.000000 UTC,2,346.3399963
51089,2021-03-11 10:38:00.000000 UTC,2,99.95000076
51112,2023-04-24 12:38:00.000000 UTC,2,211.9899979
51115,2024-03-06 11:13:00.000000 UTC,2,179.5
51126,2023-10-25 07:45:00.000000 UTC,2,46.04000092
51136,2023-12-10 02:18:00.000000 UTC,2,480.2700016
51139,2023-04-25 07:43:00.000000 UTC,2,103.8899999
51144,2023-10-29 18:28:00.000000 UTC,2,247.3500004
51146,2024-03-10 14:29:13.341696 UTC,2,250.3799992
51156,2023-10-28 16:54:00.000000 UTC,2,84.5
51168,2023-09-25 15:15:00.000000 UTC,2,101.1499977
51184,2023-03-01 18:32:00.000000 UTC,2,187.9899998
51191,2022-09-23 18:43:00.000000 UTC,2,145.9900017
51325,2024-03-07 05:08:00.000000 UTC,2,106.960001
51379,2023-06-09 11:41:00.000000 UTC,2,101.9699993
51400,2023-06-01 18:55:00.000000 UTC,2,50.88999939
51430,2021-03-20 03:25:00.000000 UTC,2,84.99000168
51436,2023-06-23 14:11:00.000000 UTC,2,351
51536,2024-03-13 03:50:25.293767 UTC,2,108.9499969
51551,2023-05-14 07:52:00.000000 UTC,2,285.5300083
51552,2023-10-22 00:23:00.000000 UTC,2,79.94000244
51566,2023-04-18 01:32:00.000000 UTC,2,247.4499969
51567,2023-03-01 10:38:00.000000 UTC,2,257.9499969
51571,2020-09-06 07:58:00.000000 UTC,2,143.4099998
51576,2023-10-05 14:30:00.000000 UTC,2,131.9000015
51586,2023-12-01 09:11:00.000000 UTC,2,162.4499969
51595,2023-09-06 05:20:00.000000 UTC,2,147
51604,2022-04-18 14:30:00.000000 UTC,2,144.6399994
51630,2023-03-26 17:32:00.000000 UTC,2,259.5900002
51690,2023-07-12 09:10:00.000000 UTC,2,345.2900009
51715,2021-11-10 17:25:00.000000 UTC,2,121.9900017
51761,2024-02-14 08:00:00.000000 UTC,2,68.60000038
51768,2023-05-23 17:37:00.000000 UTC,2,182.9399967
51778,2024-02-17 10:24:00.000000 UTC,2,348.6800022
51906,2023-08-17 11:19:00.000000 UTC,2,149.9899979
51932,2020-10-31 14:41:00.000000 UTC,2,294.4800014
51941,2022-02-25 06:13:00.000000 UTC,2,41.98999977
51952,2021-06-07 15:24:00.000000 UTC,2,174.9199963
51967,2024-03-02 08:46:00.000000 UTC,2,1088.880005
52015,2023-09-25 17:24:00.000000 UTC,2,537.6199932
52030,2022-09-26 14:32:00.000000 UTC,2,264.3600006
52050,2022-05-20 00:35:00.000000 UTC,2,148.4599991
52076,2024-03-03 10:37:00.000000 UTC,2,94.78000259
52095,2022-03-02 08:53:00.000000 UTC,2,164.0399971
52138,2023-04-13 04:06:00.000000 UTC,2,106.5
52139,2022-11-23 15:23:00.000000 UTC,2,342.8800011
52203,2022-07-12 04:34:00.000000 UTC,2,141.8999996
52228,2023-09-03 13:47:00.000000 UTC,2,272.9800034
52297,2023-11-27 09:48:00.000000 UTC,2,99.98000336
52323,2023-10-03 06:52:00.000000 UTC,2,158.5
52326,2024-03-05 07:16:00.000000 UTC,2,102
52358,2020-05-11 07:03:00.000000 UTC,2,136
52375,2020-12-22 03:27:00.000000 UTC,2,107.6299992
52422,2023-12-03 03:58:00.000000 UTC,2,438.4999962
52443,2023-03-12 15:09:00.000000 UTC,2,87.93999982
52460,2023-02-26 04:52:00.000000 UTC,2,262.1199951
52484,2022-09-01 17:18:00.000000 UTC,2,139
52511,2023-02-07 14:32:00.000000 UTC,2,300.2899971
52525,2024-02-20 13:52:00.000000 UTC,2,110.2599983
52592,2024-01-04 18:46:00.000000 UTC,2,190.9900017
52596,2024-01-08 07:50:00.000000 UTC,2,138.9899979
52607,2021-11-30 04:08:00.000000 UTC,2,286.5
52622,2021-06-29 12:28:00.000000 UTC,2,106.9900017
52649,2022-12-09 03:26:00.000000 UTC,2,405.9900055
52664,2024-03-10 09:19:00.000000 UTC,2,151.9400024
52670,2023-09-12 00:20:00.000000 UTC,2,160.9899998
52681,2024-01-29 03:20:00.000000 UTC,2,93.48999977
52709,2023-08-17 12:38:00.000000 UTC,2,110.5900002
52750,2023-11-15 14:46:00.000000 UTC,2,56
52763,2023-08-02 03:27:00.000000 UTC,2,177.4899979
52771,2021-10-27 01:39:00.000000 UTC,2,193
52793,2023-12-18 02:51:00.000000 UTC,2,237.2899933
52851,2023-04-30 00:20:00.000000 UTC,2,307.9899979
52883,2023-11-29 00:48:00.000000 UTC,2,267.9899979
52946,2023-11-29 09:22:00.000000 UTC,2,948.0999985
52949,2023-09-12 04:42:00.000000 UTC,2,215.9400063
52954,2023-06-27 01:06:00.000000 UTC,2,170.8399982
52957,2023-04-20 03:33:00.000000 UTC,2,111
52962,2023-03-13 01:03:00.000000 UTC,2,130.4599991
53009,2023-12-07 01:00:00.000000 UTC,2,214.9399986
53055,2024-02-11 00:42:00.000000 UTC,2,403.8000031
53094,2023-01-27 06:56:00.000000 UTC,2,348.75
53137,2022-06-27 05:08:00.000000 UTC,2,196.0200062
53170,2023-04-20 00:51:00.000000 UTC,2,238.4799995
53177,2023-01-31 09:43:00.000000 UTC,2,282.9300003
53178,2023-11-04 07:30:00.000000 UTC,2,37.98999977
53179,2023-12-13 09:50:00.000000 UTC,2,266.3199997
53234,2023-03-28 12:25:00.000000 UTC,2,44.5
53241,2023-10-15 09:30:00.000000 UTC,2,179.9900017
53406,2023-12-30 11:06:00.000000 UTC,2,415.9900055
53416,2024-01-26 05:52:00.000000 UTC,2,179.4399986
53419,2023-10-26 18:11:00.000000 UTC,2,235.8500004
53476,2023-10-09 12:15:00.000000 UTC,2,143.9499969
53490,2022-03-22 07:31:00.000000 UTC,2,207.8999939
53522,2023-04-11 17:56:00.000000 UTC,2,62.06999969
53565,2023-12-11 10:58:00.000000 UTC,2,97.19999695
53573,2023-06-16 10:44:00.000000 UTC,2,175.5600023
53594,2024-03-09 02:16:00.000000 UTC,2,93.93999958
53610,2024-03-01 09:34:00.000000 UTC,2,283.670002
53669,2023-10-28 10:19:00.000000 UTC,2,59.99000168
53681,2024-03-08 13:28:00.000000 UTC,2,254.9900055
53720,2023-04-18 00:24:00.000000 UTC,2,179.4799995
53740,2021-04-25 10:17:00.000000 UTC,2,175.1999969
53764,2022-04-26 11:11:00.000000 UTC,2,367.1900024
53773,2022-09-09 08:11:00.000000 UTC,2,392.3300018
53779,2023-08-05 18:43:00.000000 UTC,2,108.329998
53783,2024-01-26 04:54:00.000000 UTC,2,149.9500008
53785,2024-02-01 17:42:00.000000 UTC,2,45.94999981
53786,2023-03-25 13:46:00.000000 UTC,2,116.5
53890,2022-04-04 15:56:00.000000 UTC,2,173.4500008
53903,2023-09-12 04:43:00.000000 UTC,2,71.5
53912,2023-03-22 14:37:00.000000 UTC,2,153.4500008
53913,2024-02-06 02:13:00.000000 UTC,2,426.1299973
53953,2024-03-11 18:48:00.000000 UTC,2,304.3500004
53976,2024-02-23 10:42:00.000000 UTC,2,32.98999977
53980,2024-03-05 17:28:00.000000 UTC,2,93.49000168
53989,2023-12-24 01:40:00.000000 UTC,2,256.4399967
54033,2023-06-30 13:32:00.000000 UTC,2,68
54125,2020-10-09 01:45:00.000000 UTC,2,157.9199982
54192,2023-01-28 05:59:00.000000 UTC,2,127.5
54256,2023-11-16 12:10:00.000000 UTC,2,99.5
54269,2023-09-14 05:04:00.000000 UTC,2,72
54326,2024-02-19 02:18:00.000000 UTC,2,286.4900055
54331,2024-01-03 13:31:00.000000 UTC,2,64.99000168
54381,2020-04-18 14:00:00.000000 UTC,2,93.99000168
54401,2022-09-20 00:30:00.000000 UTC,2,182.710001
54466,2023-04-29 09:49:00.000000 UTC,2,89.93999672
54475,2022-11-30 11:22:00.000000 UTC,2,195.9800034
54539,2023-08-19 14:53:00.000000 UTC,2,153.75
54540,2024-03-01 10:55:00.000000 UTC,2,223.9899998
54558,2024-02-16 00:30:00.000000 UTC,2,230.75
54563,2023-07-30 09:38:00.000000 UTC,2,520.9100018
54607,2023-11-09 17:21:00.000000 UTC,2,178.8300037
54624,2023-07-05 05:40:00.000000 UTC,2,358
54631,2021-05-08 16:35:00.000000 UTC,2,85.83000183
54685,2023-12-28 00:43:00.000000 UTC,2,72.95000076
54697,2023-11-27 17:33:00.000000 UTC,2,103.0699978
54714,2022-11-26 03:31:00.000000 UTC,2,162.7600021
54746,2023-01-08 05:54:00.000000 UTC,2,141.3200016
54767,2023-10-17 05:52:00.000000 UTC,2,429
54818,2022-10-27 18:10:00.000000 UTC,2,134.6399975
54872,2024-01-23 15:08:00.000000 UTC,2,407.7999973
54911,2023-07-05 09:44:00.000000 UTC,2,70.98999977
54915,2022-03-22 01:51:00.000000 UTC,2,116.6300011
54958,2023-09-04 09:28:00.000000 UTC,2,89.49000168
54985,2021-05-29 06:10:00.000000 UTC,2,37.77999973
54986,2023-02-16 04:09:00.000000 UTC,2,66.94999886
55039,2023-03-15 18:22:00.000000 UTC,2,90
55052,2023-07-29 18:10:00.000000 UTC,2,971
55086,2024-02-09 08:54:00.000000 UTC,2,169.9500008
55107,2024-03-01 13:46:00.000000 UTC,2,44.97999954
55111,2020-08-14 07:11:00.000000 UTC,2,231.8999958
55212,2023-05-30 07:25:00.000000 UTC,2,516.4500046
55244,2023-12-01 18:26:00.000000 UTC,2,240.6499996
55281,2023-01-26 02:08:00.000000 UTC,2,39.25
55319,2022-04-12 12:10:00.000000 UTC,2,75.99000168
55330,2023-12-04 03:53:00.000000 UTC,2,82.95000076
55332,2023-09-16 16:27:00.000000 UTC,2,64.6400013
55345,2023-12-03 14:14:00.000000 UTC,2,89.48999977
55355,2024-03-12 08:08:21.984259 UTC,2,237.0600004
55356,2024-03-11 07:44:22.015871 UTC,2,311.4899998
55403,2023-05-01 08:52:00.000000 UTC,2,72.67000198
55434,2023-07-04 11:14:00.000000 UTC,2,257.7299976
55443,2023-06-07 17:04:00.000000 UTC,2,109.8999996
55453,2024-03-11 14:58:24.938116 UTC,2,370
55468,2023-10-01 11:57:00.000000 UTC,2,140.7900009
55518,2024-01-31 11:10:00.000000 UTC,2,181.4699993
55576,2022-10-17 18:21:00.000000 UTC,2,234.9400024
55652,2023-08-07 03:06:00.000000 UTC,2,97
55670,2024-01-12 14:17:00.000000 UTC,2,97.99000168
55676,2022-04-13 08:12:00.000000 UTC,2,232.1200018
55706,2024-02-21 00:12:00.000000 UTC,2,268.4000015
55715,2023-11-27 14:39:00.000000 UTC,2,128.4500027
55716,2023-12-15 09:14:00.000000 UTC,2,243.7299995
55727,2024-01-14 11:24:00.000000 UTC,2,94.99000168
55760,2023-02-22 04:27:00.000000 UTC,2,63.5
55775,2023-12-17 01:02:00.000000 UTC,2,52.70000076
55779,2021-03-24 05:54:00.000000 UTC,2,525.9899998
55837,2023-06-01 10:41:00.000000 UTC,2,197.1099949
55853,2023-07-23 07:51:00.000000 UTC,2,600.4899902
55861,2024-02-23 15:15:00.000000 UTC,2,120.8900013
55864,2023-04-11 06:52:00.000000 UTC,2,307.7399998
55887,2023-07-04 12:46:00.000000 UTC,2,272.4700012
55928,2022-06-25 03:52:00.000000 UTC,2,96.95000076
55935,2023-12-08 02:46:00.000000 UTC,2,82.48000145
55938,2023-11-02 05:58:00.000000 UTC,2,159.9499969
55964,2021-02-01 02:19:00.000000 UTC,2,224.9400063
55968,2022-06-01 11:42:00.000000 UTC,2,55.97000122
55994,2023-12-28 04:50:00.000000 UTC,2,74.99000168
56107,2023-04-07 11:47:00.000000 UTC,2,71
56127,2023-07-30 14:05:00.000000 UTC,2,105.9399986
56128,2023-07-20 11:27:00.000000 UTC,2,149
56199,2023-12-23 12:52:00.000000 UTC,2,147.9500027
56227,2023-04-09 16:17:00.000000 UTC,2,495.9799976
56362,2021-08-29 03:36:00.000000 UTC,2,123.5000019
56382,2023-11-29 12:00:00.000000 UTC,2,563.9900055
56417,2024-03-01 02:31:00.000000 UTC,2,109.9799995
56418,2022-01-20 04:12:00.000000 UTC,2,111.7599983
56420,2021-10-24 18:32:00.000000 UTC,2,67.94000053
56444,2022-10-06 14:20:00.000000 UTC,2,137.95
56464,2023-11-23 12:33:00.000000 UTC,2,188.8800011
56483,2023-08-15 05:12:00.000000 UTC,2,289.9899979
56571,2024-03-07 02:02:00.000000 UTC,2,74.98999977
56574,2024-02-22 17:46:00.000000 UTC,2,123.4800014
56599,2023-11-25 16:45:00.000000 UTC,2,453.9899902
56638,2023-05-28 18:56:00.000000 UTC,2,214.9800014
56654,2023-08-24 18:18:00.000000 UTC,2,100
56679,2022-02-12 17:51:00.000000 UTC,2,156.9799976
56728,2023-10-18 13:34:00.000000 UTC,2,85.5
56739,2024-02-14 05:08:00.000000 UTC,2,45.94000053
56775,2024-02-28 01:07:00.000000 UTC,2,352.789999
56798,2022-11-18 10:36:00.000000 UTC,2,98.98999977
56865,2024-02-21 09:34:00.000000 UTC,2,101.9499969
56902,2024-01-27 08:06:00.000000 UTC,2,164.9699974
56921,2022-01-24 14:01:00.000000 UTC,2,112.159996
56930,2021-11-18 04:47:00.000000 UTC,2,102.7399998
56951,2023-11-14 03:19:00.000000 UTC,2,180.9900017
56984,2023-06-29 17:23:00.000000 UTC,2,207.9900055
57004,2021-08-11 01:24:00.000000 UTC,2,136.9400005
57024,2023-04-21 18:34:00.000000 UTC,2,74.98999977
57038,2023-06-08 18:37:00.000000 UTC,2,166.9900017
57071,2023-12-15 05:47:00.000000 UTC,2,330.9399986
57073,2019-07-07 11:22:00.000000 UTC,2,289.5499954
57130,2023-01-29 05:49:00.000000 UTC,2,91.5
57146,2024-01-17 00:28:00.000000 UTC,2,74.86000061
57160,2023-09-23 05:16:00.000000 UTC,2,69.87000275
57222,2022-08-24 12:14:00.000000 UTC,2,415.420002
57229,2024-03-11 18:31:00.000000 UTC,2,269.5100021
57332,2021-06-08 10:15:00.000000 UTC,2,164.8799973
57399,2021-07-26 05:15:00.000000 UTC,2,258.9299984
57409,2023-06-17 12:21:00.000000 UTC,2,165.6500006
57451,2023-12-07 11:01:00.000000 UTC,2,76.90000153
57463,2024-02-08 00:30:00.000000 UTC,2,88.98000145
57464,2023-10-23 02:05:00.000000 UTC,2,115.9799976
57514,2023-03-18 03:11:00.000000 UTC,2,103
57530,2023-05-14 17:35:00.000000 UTC,2,216.9600067
57559,2023-12-31 06:17:00.000000 UTC,2,124.9700012
57600,2024-03-08 03:41:00.000000 UTC,2,173.6500015
57654,2023-02-13 09:22:00.000000 UTC,2,62.5
57661,2023-10-13 01:11:00.000000 UTC,2,378.9900017
57706,2021-08-28 08:55:00.000000 UTC,2,180.5200005
57717,2021-12-05 07:11:00.000000 UTC,2,112.9700012
57771,2022-10-07 07:27:00.000000 UTC,2,369.9499998
58040,2024-03-04 03:29:00.000000 UTC,2,205.1400032
58041,2023-04-13 06:50:00.000000 UTC,2,56.99000168
58104,2022-04-08 02:18:00.000000 UTC,2,189.9800072
58115,2021-06-15 13:22:00.000000 UTC,2,291.4399967
58179,2021-08-27 11:33:00.000000 UTC,2,73.69999981
58201,2023-11-06 18:54:00.000000 UTC,2,72.94000149
58204,2023-08-21 09:30:00.000000 UTC,2,149.9399986
58223,2023-08-05 00:06:00.000000 UTC,2,262.9299965
58230,2024-02-11 06:41:00.000000 UTC,2,128.9799976
58284,2023-06-22 15:33:00.000000 UTC,2,113.0600014
58299,2024-03-10 17:26:00.000000 UTC,2,325.8799973
58366,2022-11-23 11:44:00.000000 UTC,2,109.9899979
58410,2023-10-20 05:19:00.000000 UTC,2,241
58535,2024-01-28 00:36:00.000000 UTC,2,139.1000004
58541,2024-01-27 03:13:00.000000 UTC,2,201.8900032
58549,2024-01-04 07:42:00.000000 UTC,2,293.9799995
58562,2023-10-02 07:11:00.000000 UTC,2,86.83000183
58597,2022-07-15 07:52:00.000000 UTC,2,223.4899998
58610,2023-08-31 11:31:00.000000 UTC,2,69.5
58646,2023-07-31 09:15:00.000000 UTC,2,210.5
58647,2024-02-27 14:49:00.000000 UTC,2,145.3199997
58673,2024-01-29 09:10:00.000000 UTC,2,145.9899979
58696,2024-02-16 00:40:00.000000 UTC,2,349.9899998
58719,2023-12-21 01:31:00.000000 UTC,2,681.6599979
58729,2024-02-26 12:46:00.000000 UTC,2,124.4900017
58766,2022-07-06 17:59:00.000000 UTC,2,336.6499939
58771,2023-07-07 05:55:00.000000 UTC,2,350.6800022
58776,2022-01-23 13:29:00.000000 UTC,2,351.4799957
58787,2022-05-03 12:19:00.000000 UTC,2,122.3199997
58802,2023-12-07 16:19:00.000000 UTC,2,59.47000122
58873,2023-02-14 17:59:00.000000 UTC,2,62.98999977
58892,2024-02-17 14:13:00.000000 UTC,2,228.6300011
58922,2023-12-02 12:52:00.000000 UTC,2,293.9900055
58951,2024-01-20 17:12:00.000000 UTC,2,383.9500008
59005,2021-12-19 13:16:00.000000 UTC,2,124.4500008
59080,2023-11-24 14:28:00.000000 UTC,2,48.37000084
59085,2024-03-11 05:07:18.063020 UTC,2,680.9399986
59097,2023-10-28 18:03:00.000000 UTC,2,176.9399967
59128,2023-02-28 08:16:00.000000 UTC,2,83.15999985
59173,2023-12-02 09:56:00.000000 UTC,2,180.4899998
59176,2021-11-07 04:55:00.000000 UTC,2,356.9299965
59180,2023-05-31 16:47:00.000000 UTC,2,122.9499969
59192,2024-01-28 12:55:00.000000 UTC,2,89.99000168
59194,2023-05-19 07:24:00.000000 UTC,2,52.5
59237,2022-07-17 17:45:00.000000 UTC,2,121.3600006
59245,2024-01-20 01:18:00.000000 UTC,2,201.4800034
59265,2023-05-12 17:23:00.000000 UTC,2,40
59287,2023-07-24 00:27:00.000000 UTC,2,86.95000076
59300,2021-03-17 08:29:00.000000 UTC,2,117.9900017
59303,2020-07-21 03:16:00.000000 UTC,2,89.48999977
59329,2023-12-28 16:35:00.000000 UTC,2,416.4900055
59339,2022-05-14 00:22:00.000000 UTC,2,66.38999939
59345,2023-11-25 14:25:00.000000 UTC,2,229.8499947
59366,2023-09-24 06:05:00.000000 UTC,2,149
59371,2021-11-29 14:47:00.000000 UTC,2,336.9500008
59372,2020-11-28 17:54:00.000000 UTC,2,105.4899998
59386,2024-02-25 14:04:00.000000 UTC,2,212
59405,2022-11-16 08:36:00.000000 UTC,2,119.6399975
59426,2022-10-06 04:35:00.000000 UTC,2,34.38000011
59441,2024-02-23 04:16:00.000000 UTC,2,505.9699955
59524,2023-12-27 02:20:00.000000 UTC,2,139.6000023
59536,2023-09-24 00:47:00.000000 UTC,2,103.4900017
59540,2022-09-03 17:11:00.000000 UTC,2,39.34000015
59552,2022-10-24 13:30:00.000000 UTC,2,53
59566,2023-07-11 04:08:00.000000 UTC,2,68.05999947
59587,2022-02-15 05:59:00.000000 UTC,2,127.3700027
59700,2024-02-17 11:22:00.000000 UTC,2,133.9400015
59712,2022-10-08 02:17:00.000000 UTC,2,187.4899998
59747,2023-05-20 12:54:00.000000 UTC,2,165.3400021
59798,2024-03-03 05:47:00.000000 UTC,2,366.4499969
59805,2023-05-14 03:01:00.000000 UTC,2,124.8999977
59839,2024-01-27 03:32:00.000000 UTC,2,149.9899979
59860,2023-07-08 07:57:00.000000 UTC,2,85.95000076
59861,2022-07-15 05:35:00.000000 UTC,2,322
59897,2023-04-01 01:00:00.000000 UTC,2,173.1400013
59906,2024-01-01 15:26:00.000000 UTC,2,88.82999992
59971,2023-12-06 12:43:00.000000 UTC,2,235.9899998
60009,2022-09-17 03:53:00.000000 UTC,2,92.98999977
60014,2023-12-15 05:06:00.000000 UTC,2,80
60153,2024-02-02 17:33:00.000000 UTC,2,207.9899979
60160,2024-01-11 15:35:00.000000 UTC,2,92.13000011
60177,2024-01-07 17:54:00.000000 UTC,2,65.87000084
60231,2022-06-11 13:49:00.000000 UTC,2,88.71000099
60241,2023-06-18 11:29:00.000000 UTC,2,243.9499969
60261,2023-07-30 18:42:00.000000 UTC,2,88.97999954
60276,2024-02-19 00:24:00.000000 UTC,2,74.90000153
60291,2020-05-19 01:11:00.000000 UTC,2,158.9900017
60308,2023-05-20 02:15:00.000000 UTC,2,229.4600029
60368,2023-07-24 00:52:00.000000 UTC,2,195
60372,2023-12-19 18:28:00.000000 UTC,2,116.9799995
60400,2024-02-26 16:24:00.000000 UTC,2,90.99000168
60481,2022-03-16 03:05:00.000000 UTC,2,219
60495,2024-02-19 18:30:00.000000 UTC,2,65.36000061
60509,2023-06-18 00:42:00.000000 UTC,2,77.45000076
60531,2024-02-10 07:21:00.000000 UTC,2,139.5
60578,2024-02-14 17:17:00.000000 UTC,2,269.4400024
60587,2024-03-02 14:24:00.000000 UTC,2,81.5
60603,2022-09-09 11:10:00.000000 UTC,2,513.5399971
60607,2023-04-26 15:48:00.000000 UTC,2,121.9399986
60641,2022-07-21 16:07:00.000000 UTC,2,124.1100006
60675,2023-06-23 08:55:00.000000 UTC,2,108.9900017
60728,2023-10-02 16:44:00.000000 UTC,2,432.1200066
60736,2024-02-19 01:57:00.000000 UTC,2,54.81999969
60792,2023-11-08 16:40:00.000000 UTC,2,109.4900017
60803,2024-01-12 08:22:00.000000 UTC,2,134
60824,2023-12-20 09:22:00.000000 UTC,2,30.72000122
60873,2024-03-06 01:48:00.000000 UTC,2,129.9700031
60927,2023-09-12 07:24:00.000000 UTC,2,42.69999981
60931,2021-07-25 07:10:00.000000 UTC,2,61.29000092
60959,2023-10-10 05:44:00.000000 UTC,2,124.9799995
61016,2023-04-03 13:24:00.000000 UTC,2,216.7400017
61027,2020-05-23 18:37:00.000000 UTC,2,246.9900055
61046,2023-09-25 10:13:00.000000 UTC,2,170.4900017
61074,2024-01-05 13:10:00.000000 UTC,2,170.9000015
61116,2022-12-04 16:53:00.000000 UTC,2,288.4499989
61118,2021-09-12 06:58:00.000000 UTC,2,228.5099945
61175,2024-03-11 17:49:00.000000 UTC,2,93.25000191
61179,2022-11-09 01:44:00.000000 UTC,2,149.4699993
61213,2023-12-04 15:36:00.000000 UTC,2,207.3599987
61230,2022-11-25 16:19:00.000000 UTC,2,85.49000168
61268,2023-07-22 16:41:00.000000 UTC,2,340
61359,2024-02-28 01:28:00.000000 UTC,2,124.8199997
61379,2023-09-09 04:12:00.000000 UTC,2,228.4399948
61381,2021-11-19 11:57:00.000000 UTC,2,198.9599991
61385,2023-11-24 15:21:00.000000 UTC,2,404.9800034
61441,2024-02-23 00:31:00.000000 UTC,2,223.9900017
61456,2022-02-14 08:28:00.000000 UTC,2,69.93000031
61459,2023-11-13 12:15:00.000000 UTC,2,105.8899994
61474,2021-10-27 05:10:00.000000 UTC,2,284
61532,2023-05-15 01:24:00.000000 UTC,2,92.99000168
61538,2022-07-28 06:18:00.000000 UTC,2,164.5
61551,2023-04-23 17:15:00.000000 UTC,2,130.6000004
61578,2024-02-27 11:41:00.000000 UTC,2,119.9400005
61647,2024-03-01 00:57:00.000000 UTC,2,139
61666,2023-11-26 07:08:00.000000 UTC,2,53.98999977
61720,2023-02-15 16:35:00.000000 UTC,2,139.3699989
61721,2024-02-09 12:50:00.000000 UTC,2,74.95000076
61753,2023-12-26 09:22:00.000000 UTC,2,57.99000168
61772,2024-01-09 13:57:00.000000 UTC,2,382.7899971
61896,2021-05-20 10:32:00.000000 UTC,2,147.5
61918,2021-12-02 00:58:00.000000 UTC,2,101.8199978
61950,2023-03-14 12:09:00.000000 UTC,2,477.4300003
61988,2023-10-24 11:51:00.000000 UTC,2,137.9800014
62001,2022-09-25 18:28:00.000000 UTC,2,583.7900009
62018,2023-09-30 01:27:00.000000 UTC,2,413.9800053
62022,2023-07-10 06:22:00.000000 UTC,2,53.98999977
62023,2023-12-24 13:53:00.000000 UTC,2,329.9599991
62032,2024-01-18 09:06:00.000000 UTC,2,80
62066,2023-11-11 15:52:00.000000 UTC,2,89.49000168
62117,2023-12-28 15:12:00.000000 UTC,2,236.9399986
62149,2023-10-26 01:56:00.000000 UTC,2,272.1600056
62173,2022-07-23 06:51:00.000000 UTC,2,189.3800011
62179,2024-02-24 08:08:00.000000 UTC,2,439.5
62198,2023-07-19 11:38:00.000000 UTC,2,117.9899998
62202,2023-12-10 06:52:00.000000 UTC,2,37.98999977
62237,2024-03-05 18:58:00.000000 UTC,2,105.9399977
62245,2023-10-17 06:54:00.000000 UTC,2,64
62272,2022-09-25 01:04:00.000000 UTC,2,305.4000015
62287,2022-06-10 02:41:00.000000 UTC,2,96.77000046
62375,2023-02-01 07:33:00.000000 UTC,2,92.97000122
62380,2020-10-20 09:51:00.000000 UTC,2,120.9799995
62403,2024-02-18 10:57:00.000000 UTC,2,212.9899979
62481,2023-01-02 05:06:00.000000 UTC,2,94.95000076
62495,2023-12-04 09:04:00.000000 UTC,2,191
62539,2023-10-30 17:13:00.000000 UTC,2,77.95000076
62564,2024-03-03 03:47:00.000000 UTC,2,151.9899998
62632,2022-09-02 09:11:00.000000 UTC,2,41
62735,2023-05-20 06:09:00.000000 UTC,2,46
62738,2023-09-12 14:30:00.000000 UTC,2,811.4400024
62765,2022-03-30 06:31:00.000000 UTC,2,99.79999924
62790,2023-03-17 11:14:00.000000 UTC,2,95.94999981
62791,2024-01-02 08:09:00.000000 UTC,2,138
62810,2022-07-23 05:14:00.000000 UTC,2,128.9900017
